Date,Australia/US,British/US,Canadian/US,Dutch/US,French/US,German/US,Japanese/US,Swiss/US
1995-06-02,1.396,0.63,1.38,1.587,4.982,1.419,84.9,1.169
1995-06-05,1.4,0.63,1.38,1.571,4.918,1.405,84.63,1.156
1995-06-06,1.396,0.63,1.38,1.584,4.967,1.416,85.1,1.17
1995-06-07,1.388,0.63,1.38,1.572,4.95,1.405,84.24,1.158
1995-06-08,1.384,0.63,1.37,1.583,4.98,1.415,84.9,1.169
1995-06-09,1.389,0.63,1.38,1.571,4.925,1.404,84.4,1.159
1995-06-12,1.394,0.63,1.38,1.568,4.931,1.401,83.92,1.155
1995-06-13,1.39,0.63,1.38,1.574,4.945,1.406,84.33,1.16
1995-06-14,1.386,0.62,1.38,1.568,4.914,1.401,84.4,1.156
1995-06-15,1.375,0.63,1.38,1.582,4.95,1.413,84.82,1.171
1995-06-16,1.373,0.62,1.38,1.569,4.918,1.402,84.66,1.162
1995-06-19,1.376,0.63,1.38,1.572,4.917,1.404,84.95,1.165
1995-06-20,1.381,0.62,1.38,1.561,4.893,1.394,84.65,1.157
1995-06-21,1.378,0.62,1.38,1.558,4.88,1.392,84.38,1.152
1995-06-22,1.388,0.63,1.38,1.567,4.899,1.399,84.65,1.158
1995-06-23,1.387,0.62,1.37,1.555,4.865,1.388,84.5,1.148
1995-06-26,1.392,0.63,1.37,1.56,4.884,1.393,84.34,1.152
1995-06-27,1.4,0.63,1.38,1.55,4.865,1.384,84.08,1.145
1995-06-28,1.4,0.64,1.38,1.571,4.915,1.402,85.7,1.163
1995-06-29,1.398,0.63,1.38,1.551,4.847,1.384,84.7,1.15
1995-06-30,1.407,0.63,1.37,1.551,4.853,1.384,84.78,1.152
1995-07-03,1.408,0.63,1.37,1.547,4.837,1.381,84.8,1.146
1995-07-05,1.408,0.63,1.37,1.547,4.828,1.38,84.94,1.147
1995-07-06,1.405,0.63,1.37,1.549,4.837,1.382,85.18,1.149
1995-07-07,1.397,0.63,1.36,1.561,4.853,1.393,86.77,1.158
1995-07-10,1.399,0.63,1.35,1.565,4.858,1.397,87.09,1.161
1995-07-11,1.389,0.63,1.35,1.572,4.875,1.404,87.45,1.166
1995-07-12,1.386,0.63,1.36,1.571,4.877,1.403,87.51,1.166
1995-07-13,1.365,0.62,1.36,1.559,4.858,1.392,87.4,1.161
1995-07-14,1.369,0.63,1.36,1.559,4.849,1.392,87.89,1.164
1995-07-17,1.366,0.63,1.36,1.563,4.855,1.395,88.65,1.166
1995-07-18,1.365,0.63,1.36,1.555,4.832,1.388,88.35,1.159
1995-07-19,1.366,0.63,1.36,1.555,4.822,1.387,87.75,1.158
1995-07-20,1.361,0.63,1.36,1.547,4.798,1.38,87.76,1.15
1995-07-21,1.361,0.63,1.36,1.547,4.823,1.387,88.55,1.157
1995-07-24,1.356,0.63,1.36,1.551,4.807,1.384,87.55,1.15
1995-07-25,1.354,0.63,1.36,1.563,4.839,1.395,87.88,1.16
1995-07-26,1.355,0.63,1.36,1.556,4.814,1.388,87.95,1.153
1995-07-27,1.358,0.63,1.36,1.549,4.793,1.382,87.95,1.147
1995-07-28,1.358,0.62,1.36,1.546,4.776,1.38,88.18,1.146
1995-07-31,1.354,0.63,1.37,1.552,4.784,1.385,88.34,1.151
1995-08-01,1.351,0.63,1.37,1.549,4.777,1.382,88.43,1.146
1995-08-02,1.35,0.63,1.36,1.568,4.819,1.399,90.82,1.159
1995-08-03,1.351,0.62,1.36,1.558,4.787,1.39,90.45,1.149
1995-08-04,1.347,0.62,1.36,1.562,4.799,1.394,91.25,1.15
1995-08-07,1.349,0.62,1.36,1.576,4.851,1.406,91.3,1.166
1995-08-08,1.345,0.62,1.36,1.58,4.868,1.41,91.77,1.169
1995-08-09,1.348,0.62,1.36,1.577,4.864,1.407,91.57,1.164
1995-08-10,1.352,0.63,1.36,1.594,4.91,1.422,92.83,1.178
1995-08-11,1.348,0.63,1.36,1.607,4.939,1.435,93.77,1.191
1995-08-14,1.349,0.64,1.36,1.608,4.947,1.436,93.61,1.194
1995-08-15,1.358,0.64,1.36,1.651,5.054,1.474,96.68,1.224
1995-08-16,1.366,0.64,1.36,1.651,5.051,1.475,97.8,1.227
1995-08-17,1.367,0.65,1.36,1.655,5.065,1.478,97.85,1.227
1995-08-18,1.36,0.65,1.36,1.649,5.048,1.473,96.95,1.221
1995-08-21,1.357,0.65,1.36,1.648,5.043,1.472,96.55,1.221
1995-08-22,1.351,0.65,1.36,1.662,5.079,1.484,96.73,1.231
1995-08-23,1.35,0.65,1.36,1.659,5.079,1.482,96.5,1.226
1995-08-24,1.35,0.65,1.36,1.654,5.071,1.477,96.55,1.221
1995-08-25,1.345,0.65,1.35,1.657,5.083,1.479,96.64,1.218
1995-08-28,1.345,0.64,1.34,1.639,5.051,1.463,96.6,1.204
1995-08-29,1.332,0.65,1.34,1.649,5.069,1.472,97.63,1.211
1995-08-30,1.325,0.65,1.34,1.654,5.075,1.476,98.95,1.211
1995-08-31,1.33,0.64,1.34,1.645,5.045,1.468,97.75,1.206
1995-09-01,1.334,0.64,1.34,1.643,5.053,1.466,97.49,1.201
1995-09-05,1.332,0.64,1.34,1.64,5.052,1.463,97.77,1.202
1995-09-06,1.332,0.65,1.34,1.657,5.094,1.479,98.79,1.214
1995-09-07,1.332,0.65,1.34,1.655,5.089,1.476,98.58,1.214
1995-09-08,1.331,0.65,1.34,1.658,5.088,1.48,99.75,1.217
1995-09-11,1.329,0.65,1.34,1.649,5.079,1.472,99.78,1.207
1995-09-12,1.316,0.64,1.35,1.648,5.085,1.471,100.87,1.202
1995-09-13,1.311,0.65,1.35,1.673,5.139,1.493,102.5,1.221
1995-09-14,1.312,0.64,1.37,1.665,5.126,1.485,102.55,1.211
1995-09-15,1.317,0.64,1.37,1.667,5.118,1.488,103.52,1.21
1995-09-18,1.325,0.65,1.36,1.665,5.113,1.486,103.55,1.211
1995-09-19,1.316,0.65,1.36,1.664,5.111,1.485,104.2,1.203
1995-09-20,1.322,0.64,1.36,1.644,5.057,1.467,103.25,1.179
1995-09-21,1.327,0.64,1.36,1.608,4.95,1.435,100.1,1.145
1995-09-22,1.341,0.63,1.35,1.582,4.905,1.411,98.5,1.136
1995-09-25,1.335,0.64,1.35,1.6,4.947,1.428,99.88,1.15
1995-09-26,1.338,0.64,1.35,1.6,4.952,1.438,100.83,1.162
1995-09-27,1.336,0.64,1.35,1.599,4.916,1.427,100.17,1.152
1995-09-28,1.329,0.63,1.35,1.592,4.908,1.422,99.73,1.147
1995-09-29,1.324,0.63,1.34,1.601,4.925,1.43,99.1,1.156
1995-10-02,1.312,0.63,1.34,1.601,4.932,1.429,100.72,1.151
1995-10-03,1.306,0.63,1.33,1.614,4.971,1.441,101.65,1.161
1995-10-04,1.31,0.63,1.33,1.605,4.958,1.433,100.73,1.152
1995-10-05,1.316,0.63,1.34,1.598,4.95,1.427,100.25,1.147
1995-10-06,1.314,0.63,1.33,1.598,4.999,1.426,100.85,1.148
1995-10-10,1.319,0.63,1.34,1.59,4.962,1.419,100.64,1.148
1995-10-11,1.311,0.64,1.34,1.597,4.966,1.426,100.9,1.156
1995-10-12,1.315,0.64,1.34,1.593,4.954,1.422,100.28,1.153
1995-10-13,1.318,0.64,1.34,1.602,4.979,1.431,100.8,1.159
1995-10-16,1.323,0.63,1.34,1.591,4.956,1.421,100.45,1.15
1995-10-17,1.321,0.64,1.34,1.585,4.966,1.415,100.33,1.149
1995-10-18,1.325,0.64,1.34,1.593,4.987,1.422,100.62,1.154
1995-10-19,1.33,0.64,1.34,1.581,4.953,1.411,100.59,1.151
1995-10-20,1.334,0.63,1.35,1.567,4.922,1.399,100.25,1.142
1995-10-23,1.337,0.63,1.37,1.553,4.887,1.386,99.7,1.126
1995-10-24,1.339,0.63,1.37,1.554,4.881,1.387,100.17,1.131
1995-10-25,1.336,0.63,1.37,1.562,4.899,1.394,101.27,1.135
1995-10-26,1.324,0.64,1.37,1.572,4.925,1.403,101.8,1.139
1995-10-27,1.326,0.63,1.37,1.57,4.872,1.401,101.71,1.133
1995-10-30,1.314,0.63,1.36,1.574,4.883,1.404,101.65,1.134
1995-10-31,1.313,0.63,1.34,1.579,4.886,1.407,102.26,1.136
1995-11-01,1.315,0.63,1.35,1.586,4.917,1.415,103.07,1.14
1995-11-02,1.318,0.63,1.34,1.589,4.9,1.418,103.59,1.142
1995-11-03,1.319,0.63,1.35,1.586,4.888,1.415,103.88,1.138
1995-11-06,1.328,0.63,1.35,1.584,4.901,1.414,103.2,1.139
1995-11-07,1.328,0.63,1.36,1.588,4.888,1.418,103.18,1.14
1995-11-08,1.333,0.63,1.36,1.588,4.881,1.418,102.5,1.144
1995-11-09,1.359,0.63,1.36,1.581,4.87,1.412,100.75,1.139
1995-11-10,1.355,0.63,1.35,1.582,4.872,1.413,100.95,1.136
1995-11-13,1.355,0.64,1.35,1.589,4.892,1.419,101.7,1.143
1995-11-14,1.351,0.64,1.35,1.584,4.877,1.414,101.68,1.14
1995-11-15,1.361,0.64,1.36,1.572,4.843,1.403,100.9,1.135
1995-11-16,1.35,0.64,1.36,1.58,4.865,1.41,102.15,1.142
1995-11-17,1.35,0.64,1.35,1.571,4.841,1.402,102.03,1.135
1995-11-20,1.345,0.65,1.35,1.579,4.861,1.41,101.35,1.139
1995-11-21,1.341,0.64,1.35,1.579,4.866,1.41,101.63,1.139
1995-11-22,1.349,0.64,1.35,1.574,4.851,1.406,100.5,1.135
1995-11-24,1.351,0.64,1.35,1.589,4.878,1.418,101.5,1.144
1995-11-27,1.35,0.64,1.35,1.61,4.925,1.437,101.8,1.159
1995-11-28,1.333,0.65,1.36,1.604,4.911,1.432,101.12,1.155
1995-11-29,1.336,0.65,1.36,1.609,4.934,1.436,101.46,1.163
1995-11-30,1.347,0.65,1.36,1.62,4.993,1.447,101.8,1.176
1995-12-01,1.356,0.65,1.37,1.617,4.988,1.444,101.2,1.174
1995-12-04,1.352,0.65,1.37,1.612,5,1.439,101.05,1.169
1995-12-05,1.354,0.65,1.37,1.609,4.969,1.437,101.42,1.168
1995-12-06,1.352,0.65,1.37,1.617,4.97,1.445,101.37,1.169
1995-12-07,1.353,0.65,1.37,1.617,4.971,1.444,101.4,1.169
1995-12-08,1.356,0.65,1.38,1.62,4.982,1.447,100.95,1.169
1995-12-11,1.359,0.65,1.38,1.617,4.983,1.444,101.07,1.169
1995-12-12,1.35,0.65,1.38,1.622,5.003,1.449,101.85,1.175
1995-12-13,1.343,0.65,1.38,1.624,5.027,1.451,101.75,1.178
1995-12-14,1.355,0.65,1.37,1.612,4.964,1.441,101.5,1.164
1995-12-15,1.35,0.65,1.37,1.615,4.962,1.443,102.14,1.165
1995-12-18,1.35,0.65,1.38,1.604,4.93,1.431,101.7,1.149
1995-12-19,1.35,0.65,1.38,1.609,4.943,1.439,101.85,1.154
1995-12-20,1.35,0.65,1.37,1.616,4.955,1.442,102,1.157
1995-12-21,1.349,0.65,1.36,1.612,4.937,1.44,101.81,1.158
1995-12-22,1.352,0.65,1.36,1.611,4.934,1.439,102.6,1.159
1995-12-26,1.351,0.64,1.36,1.605,4.911,1.434,102.38,1.156
1995-12-27,1.337,0.64,1.36,1.602,4.886,1.431,102.8,1.153
1995-12-28,1.342,0.65,1.36,1.611,4.92,1.442,102.87,1.157
1995-12-29,1.346,0.64,1.37,1.604,4.898,1.435,103.28,1.154
1996-01-02,1.345,0.64,1.36,1.608,4.903,1.435,103.92,1.157
1996-01-03,1.336,0.64,1.35,1.613,4.918,1.441,104.35,1.161
1996-01-04,1.342,0.65,1.35,1.629,4.963,1.454,106.41,1.174
1996-01-05,1.338,0.64,1.36,1.611,4.923,1.439,105.13,1.161
1996-01-08,1.338,0.65,1.36,1.613,4.937,1.44,105.8,1.163
1996-01-09,1.343,0.65,1.36,1.615,4.942,1.442,104.9,1.166
1996-01-10,1.339,0.65,1.36,1.614,4.932,1.441,105.28,1.164
1996-01-11,1.34,0.65,1.36,1.613,4.942,1.44,104.8,1.162
1996-01-12,1.343,0.65,1.36,1.613,4.938,1.441,105.07,1.161
1996-01-16,1.346,0.65,1.37,1.634,4.991,1.459,105.88,1.176
1996-01-17,1.351,0.66,1.37,1.642,5.01,1.466,105.38,1.185
1996-01-18,1.353,0.66,1.36,1.645,5.025,1.47,105.44,1.187
1996-01-19,1.36,0.66,1.37,1.656,5.054,1.482,105.4,1.194
1996-01-22,1.366,0.66,1.37,1.654,5.05,1.477,105.76,1.189
1996-01-23,1.361,0.66,1.37,1.659,5.075,1.482,105.8,1.192
1996-01-24,1.359,0.66,1.37,1.663,5.086,1.485,106.92,1.194
1996-01-25,1.357,0.66,1.38,1.666,5.101,1.488,106.9,1.195
1996-01-26,1.355,0.67,1.38,1.67,5.124,1.491,106.6,1.208
1996-01-29,1.351,0.66,1.38,1.662,5.108,1.485,106.8,1.208
1996-01-30,1.348,0.67,1.38,1.668,5.117,1.489,107.29,1.213
1996-01-31,1.344,0.66,1.37,1.667,5.109,1.49,106.95,1.212
1996-02-01,1.338,0.66,1.37,1.673,5.124,1.493,107.08,1.22
1996-02-02,1.323,0.66,1.37,1.662,5.102,1.486,106.7,1.218
1996-02-05,1.325,0.65,1.38,1.642,5.046,1.466,105.02,1.197
1996-02-06,1.325,0.65,1.37,1.65,5.068,1.473,105.54,1.202
1996-02-07,1.327,0.65,1.37,1.656,5.076,1.479,106.2,1.209
1996-02-08,1.32,0.65,1.37,1.652,5.074,1.476,106.9,1.206
1996-02-09,1.325,0.65,1.37,1.656,5.079,1.479,107.1,1.209
1996-02-12,1.326,0.65,1.37,1.648,5.064,1.473,106.67,1.202
1996-02-13,1.328,0.65,1.37,1.655,5.085,1.478,106.93,1.207
1996-02-14,1.323,0.65,1.38,1.643,5.058,1.467,106.77,1.198
1996-02-15,1.324,0.65,1.38,1.647,5.064,1.47,106.18,1.2
1996-02-16,1.325,0.65,1.38,1.634,5.029,1.46,105.35,1.188
1996-02-20,1.324,0.65,1.38,1.628,5.01,1.453,106.1,1.185
1996-02-21,1.332,0.65,1.38,1.627,5.012,1.454,105.25,1.187
1996-02-22,1.325,0.65,1.38,1.625,5.001,1.451,104.95,1.182
1996-02-23,1.323,0.65,1.38,1.62,4.966,1.445,104.73,1.173
1996-02-26,1.322,0.65,1.38,1.622,4.979,1.448,104.33,1.179
1996-02-27,1.319,0.65,1.37,1.625,4.984,1.451,104.37,1.182
1996-02-28,1.309,0.65,1.37,1.641,5.021,1.466,104.47,1.195
1996-02-29,1.308,0.65,1.37,1.646,5.043,1.47,105.12,1.199
1996-03-01,1.313,0.65,1.37,1.655,5.072,1.479,105.7,1.205
1996-03-04,1.315,0.65,1.37,1.654,5.062,1.477,105.05,1.202
1996-03-05,1.316,0.65,1.37,1.653,5.055,1.475,105.1,1.2
1996-03-06,1.312,0.65,1.37,1.652,5.056,1.476,105.37,1.201
1996-03-07,1.311,0.65,1.37,1.656,5.066,1.479,105.25,1.202
1996-03-08,1.302,0.66,1.37,1.666,5.092,1.488,105.94,1.206
1996-03-11,1.302,0.66,1.37,1.658,5.071,1.481,105.35,1.202
1996-03-12,1.299,0.66,1.37,1.655,5.059,1.478,105.54,1.197
1996-03-13,1.292,0.66,1.37,1.651,5.053,1.475,105.29,1.192
1996-03-14,1.292,0.66,1.37,1.65,5.052,1.474,105.48,1.19
1996-03-15,1.293,0.66,1.36,1.651,5.053,1.474,105.87,1.189
1996-03-18,1.293,0.65,1.36,1.652,5.052,1.477,106.02,1.191
1996-03-19,1.292,0.65,1.36,1.652,5.043,1.476,106.26,1.191
1996-03-20,1.29,0.65,1.36,1.65,5.049,1.473,106.44,1.191
1996-03-21,1.285,0.65,1.36,1.654,5.067,1.478,106.72,1.195
1996-03-22,1.287,0.65,1.36,1.653,5.068,1.477,106.8,1.195
1996-03-25,1.293,0.66,1.36,1.655,5.063,1.479,106.19,1.193
1996-03-26,1.294,0.66,1.36,1.652,5.051,1.477,106.39,1.192
1996-03-27,1.286,0.66,1.36,1.663,5.07,1.487,106.64,1.199
1996-03-28,1.279,0.66,1.36,1.651,5.038,1.476,106.34,1.191
1996-03-29,1.28,0.66,1.36,1.652,5.037,1.477,107,1.19
1996-04-01,1.276,0.66,1.35,1.658,5.053,1.483,107.53,1.195
1996-04-02,1.278,0.66,1.36,1.657,5.051,1.481,107.48,1.193
1996-04-03,1.28,0.66,1.36,1.654,5.05,1.48,106.94,1.195
1996-04-04,1.28,0.65,1.36,1.653,5.036,1.481,107.09,1.194
1996-04-05,1.276,0.65,1.36,1.657,5.059,1.484,107.67,1.197
1996-04-08,1.277,0.65,1.36,1.65,5.035,1.477,107.42,1.192
1996-04-09,1.272,0.66,1.36,1.666,5.079,1.493,108.18,1.206
1996-04-10,1.269,0.66,1.36,1.677,5.1,1.501,108.56,1.218
1996-04-11,1.266,0.66,1.36,1.68,5.106,1.503,108.52,1.212
1996-04-12,1.266,0.66,1.36,1.681,5.111,1.504,108.67,1.226
1996-04-15,1.266,0.66,1.36,1.687,5.126,1.511,108.36,1.231
1996-04-16,1.27,0.66,1.36,1.688,5.131,1.511,108.28,1.232
1996-04-17,1.274,0.66,1.36,1.684,5.119,1.507,108.27,1.226
1996-04-18,1.28,0.66,1.36,1.687,5.113,1.508,107.1,1.223
1996-04-19,1.28,0.66,1.36,1.686,5.109,1.507,107.1,1.223
1996-04-22,1.271,0.66,1.36,1.696,5.13,1.516,106.7,1.228
1996-04-23,1.267,0.66,1.36,1.699,5.132,1.519,106.59,1.23
1996-04-24,1.275,0.66,1.36,1.703,5.139,1.522,106.77,1.233
1996-04-25,1.268,0.66,1.36,1.712,5.164,1.529,106.47,1.236
1996-04-26,1.269,0.66,1.36,1.711,5.159,1.529,105.54,1.236
1996-04-29,1.271,0.66,1.36,1.704,5.142,1.523,104.52,1.233
1996-04-30,1.273,0.66,1.36,1.714,5.167,1.53,104.63,1.242
1996-05-01,1.266,0.67,1.36,1.717,5.179,1.535,105.08,1.25
1996-05-02,1.258,0.67,1.36,1.713,5.167,1.53,104.49,1.245
1996-05-03,1.257,0.66,1.36,1.706,5.162,1.527,104.83,1.242
1996-05-06,1.257,0.66,1.37,1.704,5.158,1.527,104.93,1.246
1996-05-07,1.253,0.66,1.37,1.7,5.146,1.522,104.97,1.24
1996-05-08,1.249,0.66,1.37,1.694,5.127,1.516,105.15,1.233
1996-05-09,1.253,0.66,1.37,1.695,5.142,1.517,104.8,1.236
1996-05-10,1.246,0.66,1.37,1.707,5.17,1.528,105.5,1.248
1996-05-13,1.248,0.66,1.37,1.713,5.184,1.532,104.96,1.249
1996-05-14,1.247,0.66,1.37,1.716,5.196,1.535,105.8,1.251
1996-05-15,1.249,0.66,1.37,1.714,5.191,1.532,106.85,1.253
1996-05-16,1.248,0.66,1.37,1.717,5.197,1.535,106.67,1.258
1996-05-17,1.25,0.66,1.37,1.708,5.178,1.528,106.53,1.255
1996-05-20,1.259,0.66,1.37,1.715,5.194,1.534,107.14,1.263
1996-05-21,1.261,0.66,1.37,1.723,5.219,1.542,107,1.267
1996-05-22,1.259,0.66,1.37,1.723,5.215,1.54,107.04,1.266
1996-05-23,1.26,0.66,1.38,1.723,5.216,1.541,106.78,1.264
1996-05-24,1.264,0.66,1.37,1.726,5.223,1.544,107.9,1.267
1996-05-28,1.259,0.66,1.38,1.732,5.236,1.548,108.7,1.274
1996-05-29,1.253,0.66,1.37,1.728,5.23,1.545,108.77,1.271
1996-05-30,1.257,0.65,1.37,1.715,5.188,1.533,107.65,1.259
1996-05-31,1.253,0.65,1.37,1.709,5.167,1.527,107.99,1.251
1996-06-03,1.248,0.64,1.37,1.712,5.178,1.529,108.37,1.252
1996-06-04,1.252,0.65,1.37,1.716,5.188,1.533,109.2,1.258
1996-06-05,1.261,0.65,1.37,1.713,5.188,1.531,108.84,1.257
1996-06-06,1.273,0.65,1.36,1.715,5.192,1.533,109.26,1.261
1996-06-07,1.264,0.65,1.37,1.717,5.199,1.534,109.23,1.267
1996-06-10,1.26,0.65,1.36,1.718,5.198,1.534,109.07,1.266
1996-06-11,1.263,0.65,1.37,1.721,5.208,1.537,109.5,1.268
1996-06-12,1.265,0.65,1.37,1.72,5.206,1.536,109.47,1.264
1996-06-13,1.263,0.65,1.37,1.718,5.202,1.533,108.85,1.259
1996-06-14,1.262,0.65,1.37,1.707,5.172,1.525,108.87,1.253
1996-06-17,1.263,0.65,1.37,1.7,5.149,1.517,108.85,1.249
1996-06-18,1.267,0.65,1.37,1.698,5.146,1.516,108.04,1.249
1996-06-19,1.27,0.65,1.37,1.705,5.161,1.521,108.05,1.254
1996-06-20,1.268,0.65,1.37,1.708,5.164,1.523,108.1,1.254
1996-06-21,1.265,0.65,1.37,1.717,5.193,1.532,109.1,1.264
1996-06-24,1.265,0.65,1.36,1.715,5.189,1.53,108.94,1.262
1996-06-25,1.265,0.65,1.36,1.716,5.186,1.53,109.03,1.262
1996-06-26,1.264,0.65,1.36,1.713,5.166,1.528,109.5,1.259
1996-06-27,1.267,0.65,1.36,1.707,5.149,1.522,109.45,1.252
1996-06-28,1.273,0.64,1.37,1.706,5.144,1.521,109.48,1.251
1996-07-01,1.27,0.64,1.36,1.709,5.153,1.524,109.56,1.25
1996-07-02,1.278,0.64,1.36,1.711,5.159,1.526,110.1,1.251
1996-07-03,1.28,0.64,1.36,1.707,5.149,1.523,110.31,1.253
1996-07-05,1.256,0.64,1.37,1.717,5.175,1.532,110.95,1.266
1996-07-08,1.26,0.64,1.37,1.716,5.175,1.529,110.94,1.264
1996-07-09,1.262,0.65,1.37,1.711,5.16,1.525,110.28,1.261
1996-07-10,1.254,0.64,1.37,1.713,5.165,1.526,110.18,1.265
1996-07-11,1.253,0.64,1.37,1.708,5.147,1.521,110.18,1.257
1996-07-12,1.254,0.64,1.37,1.708,5.152,1.522,110.69,1.258
1996-07-15,1.258,0.65,1.37,1.707,5.151,1.52,110.45,1.256
1996-07-16,1.264,0.64,1.37,1.673,5.046,1.49,109.15,1.221
1996-07-17,1.27,0.65,1.37,1.666,5.029,1.485,108.62,1.212
1996-07-18,1.263,0.65,1.37,1.667,5.037,1.486,107.93,1.215
1996-07-19,1.265,0.65,1.37,1.67,5.042,1.489,108.22,1.217
1996-07-22,1.263,0.64,1.37,1.665,5.019,1.484,107.5,1.208
1996-07-23,1.264,0.64,1.37,1.673,5.044,1.49,108.09,1.213
1996-07-24,1.264,0.64,1.37,1.673,5.051,1.49,108.29,1.214
1996-07-25,1.269,0.64,1.37,1.662,5.016,1.48,108.38,1.208
1996-07-26,1.27,0.64,1.37,1.666,5.034,1.483,108.33,1.211
1996-07-29,1.27,0.64,1.37,1.663,5.021,1.48,109.2,1.207
1996-07-30,1.278,0.64,1.37,1.662,5.021,1.479,108.08,1.204
1996-07-31,1.293,0.64,1.37,1.652,4.997,1.473,106.77,1.198
1996-08-01,1.295,0.64,1.37,1.653,5.003,1.474,106.75,1.201
1996-08-02,1.294,0.65,1.38,1.658,5.021,1.478,107.05,1.204
1996-08-05,1.294,0.65,1.38,1.665,5.041,1.483,106.64,1.203
1996-08-06,1.289,0.65,1.37,1.665,5.053,1.483,106.92,1.205
1996-08-07,1.287,0.65,1.37,1.668,5.065,1.485,107.95,1.21
1996-08-08,1.285,0.65,1.37,1.665,5.058,1.484,108.14,1.21
1996-08-09,1.285,0.65,1.37,1.66,5.058,1.479,108.12,1.205
1996-08-12,1.286,0.64,1.37,1.657,5.059,1.477,107.72,1.201
1996-08-13,1.283,0.65,1.37,1.657,5.059,1.476,107.59,1.199
1996-08-14,1.284,0.65,1.37,1.669,5.082,1.487,107.94,1.208
1996-08-15,1.278,0.64,1.38,1.667,5.08,1.486,108.01,1.206
1996-08-16,1.276,0.65,1.37,1.675,5.103,1.494,107.96,1.211
1996-08-19,1.266,0.65,1.37,1.669,5.091,1.487,107.87,1.207
1996-08-20,1.272,0.65,1.37,1.67,5.083,1.489,108.3,1.208
1996-08-21,1.266,0.65,1.37,1.663,5.074,1.483,108.34,1.2
1996-08-22,1.264,0.64,1.37,1.672,5.085,1.491,108.23,1.207
1996-08-23,1.265,0.64,1.37,1.667,5.07,1.485,108.4,1.2
1996-08-26,1.265,0.64,1.37,1.659,5.054,1.48,107.7,1.194
1996-08-27,1.271,0.64,1.37,1.658,5.063,1.479,107.78,1.194
1996-08-28,1.265,0.64,1.37,1.656,5.057,1.476,108.44,1.193
1996-08-29,1.264,0.64,1.37,1.661,5.079,1.482,108.5,1.199
1996-08-30,1.264,0.64,1.37,1.66,5.065,1.48,108.7,1.201
1996-09-03,1.263,0.64,1.37,1.663,5.08,1.484,109.28,1.208
1996-09-04,1.262,0.64,1.37,1.663,5.083,1.483,108.85,1.206
1996-09-05,1.259,0.64,1.37,1.665,5.087,1.485,109.09,1.207
1996-09-06,1.254,0.64,1.37,1.671,5.098,1.492,109.37,1.217
1996-09-09,1.248,0.64,1.37,1.676,5.096,1.494,109.19,1.219
1996-09-10,1.251,0.64,1.37,1.691,5.152,1.508,109.84,1.233
1996-09-11,1.249,0.64,1.37,1.69,5.148,1.509,110.25,1.233
1996-09-12,1.256,0.64,1.37,1.697,5.169,1.515,110.3,1.24
1996-09-13,1.262,0.64,1.37,1.695,5.156,1.512,110.44,1.241
1996-09-16,1.271,0.64,1.37,1.693,5.141,1.511,110.15,1.239
1996-09-17,1.266,0.64,1.37,1.698,5.147,1.516,110.39,1.245
1996-09-18,1.268,0.64,1.37,1.693,5.143,1.51,109.21,1.242
1996-09-19,1.267,0.64,1.37,1.698,5.155,1.515,109.38,1.244
1996-09-20,1.265,0.64,1.37,1.698,5.131,1.515,109.87,1.24
1996-09-23,1.263,0.64,1.37,1.695,5.12,1.511,109.86,1.234
1996-09-24,1.27,0.64,1.37,1.698,5.121,1.514,109.82,1.238
1996-09-25,1.265,0.64,1.37,1.696,5.119,1.512,110.38,1.236
1996-09-26,1.261,0.64,1.37,1.708,5.147,1.523,110.45,1.254
1996-09-27,1.264,0.64,1.36,1.711,5.156,1.525,110.85,1.257
1996-09-30,1.264,0.64,1.36,1.713,5.167,1.527,111.65,1.256
1996-10-01,1.263,0.64,1.36,1.713,5.171,1.526,111.37,1.255
1996-10-02,1.258,0.64,1.36,1.714,5.171,1.528,111.66,1.255
1996-10-03,1.266,0.64,1.36,1.717,5.176,1.529,111.48,1.254
1996-10-04,1.267,0.64,1.36,1.718,5.181,1.53,111.63,1.257
1996-10-07,1.271,0.64,1.35,1.718,5.174,1.531,111.27,1.256
1996-10-08,1.267,0.64,1.35,1.714,5.16,1.527,111.31,1.251
1996-10-09,1.267,0.64,1.35,1.716,5.167,1.529,111.47,1.254
1996-10-10,1.266,0.64,1.35,1.716,5.173,1.53,111.28,1.252
1996-10-11,1.265,0.63,1.35,1.717,5.182,1.531,111.66,1.255
1996-10-15,1.265,0.63,1.35,1.729,5.208,1.54,112.28,1.268
1996-10-16,1.264,0.63,1.36,1.726,5.203,1.538,112.14,1.266
1996-10-17,1.263,0.63,1.35,1.732,5.219,1.544,112.22,1.27
1996-10-18,1.256,0.63,1.35,1.731,5.21,1.542,112.54,1.272
1996-10-21,1.255,0.63,1.35,1.723,5.192,1.536,112.76,1.264
1996-10-22,1.257,0.63,1.34,1.722,5.187,1.535,112.86,1.265
1996-10-23,1.259,0.63,1.34,1.708,5.146,1.523,112.97,1.255
1996-10-24,1.262,0.63,1.35,1.706,5.14,1.522,112.85,1.257
1996-10-25,1.263,0.62,1.34,1.706,5.133,1.52,113.33,1.26
1996-10-28,1.265,0.62,1.34,1.704,5.129,1.518,114.12,1.259
1996-10-29,1.264,0.62,1.35,1.692,5.107,1.509,114.11,1.255
1996-10-30,1.263,0.61,1.34,1.693,5.099,1.51,113.97,1.253
